ENDGAMEBOOY_TY_CSX_LOSS;我们在华北战场用我们血肉筑起的长城还是无法抵挡日军的铁蹄，如今山西沦陷，华北危亡，国家还有未来吗？;;;;;;;;;;;;;x
SCENARIO_XZ_NAME;徐州会战;;;;;;;;;;;;;;x
SCENARIO_XZ_DESC;淞沪、华北一败再败，日军已经踏破了中华半壁江山。徐州——津浦线上的交通枢纽，能否阻止日军南进会师的铁蹄呢？;;;;;;;;;;;;;x
ENDGAMEHEADER_XZ_CHI_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_XZ_CHI_WIN;我们狠狠地打击了穷凶极恶的日寇,我泱泱五千年之华夏绝不仅仅亡于三岛倭寇之手！;;;;;;;;;;;;;x
ENDGAMEBUTTON_XZ_CHI_LOSS;唉，国之将亡;;;;;;;;;;;;;x
ENDGAMEHEADER_XZ_JAP_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_XZ_JAP_WIN;大日本帝国的勇士们狠狠打击了不堪一击的重庆军，支那人终究还是挽救不了危亡之局。;;;;;;;;;;;;;x
ENDGAMEBUTTON_XZ_JAP_WIN;万岁;;;;;;;;;;;;;x
ENDGAMEHEADER_XZ_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBOOY_XZ_JAP_LOSS;北支那方面军和皇协军受到了支那人的猛烈抵抗，徐州在南北夹击下巍然不动，我们的会师计划看来得延缓了。;;;;;;;;;;;;;x
ENDGAMEBUTTON_XZ_JAP_LOSS;八嘎呀路;;;;;;;;;;;;;x
ENDGAMEBUTTON_XZ_CHI_WIN;我军将士一柱擎天！;;;;;;;;;;;;;x
ENDGAMEHEADER_XZ_CHI_LOSS;溃败;;;;;;;;;;;;;x
ENDGAMEBOOY_XZ_CHI_LOSS;李宗仁将军率领部队奋力抵抗，终究难敌倭寇先进之军队，我们从徐州溃败了。;;;;;;;;;;;;;x
XZ2_Axis;攻克徐州;;;;;;;;;;;;;x
XZ3_Axis;攻克郑州;;;;;;;;;;;;;x
XZ4_Axis;攻克开封;;;;;;;;;;;;;x
XZ1_Allies;拱卫徐州;;;;;;;;;;;;;x
XZ2_Allies;拱卫郑州;;;;;;;;;;;;;x
SCENARIO_WH_NAME;武汉会战;;;;;;;;;;;;;x
SCENARIO_WH_DESC;日军铁蹄已经逼近武汉三镇。三镇之地，为国家之交通枢纽，南北交通要隘，武汉一处之得失，事关国家之生死。;;;;;;;;;;;;;x
ENDGAMEHEADER_WH_CHI_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_WH_CHI_WIN;我们狠狠地打击了穷凶极恶的日寇,我泱泱五千年之华夏绝不仅仅亡于三岛倭寇之手！;;;;;;;;;;;;;x
ENDGAMEBUTTON_WH_CHI_LOSS;唉，国之将亡;;;;;;;;;;;;;x
ENDGAMEHEADER_WH_JAP_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_WH_JAP_WIN;大日本帝国的勇士们狠狠打击了不堪一击的重庆军，支那人终究还是挽救不了危亡之局。;;;;;;;;;;;;;x
ENDGAMEBUTTON_WH_JAP_WIN;万岁;;;;;;;;;;;;;x
ENDGAMEHEADER_WH_JAP_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBOOY_WH_JAP_LOSS;北支那方面军和皇协军受到了支那人的猛烈抵抗，徐州在南北夹击下巍然不动，我们的会师计划看来得延缓了。;;;;;;;;;;;;;x
ENDGAMEBUTTON_WH_JAP_LOSS;八嘎呀路;;;;;;;;;;;;;x
ENDGAMEBUTTON_WH_CHI_WIN;我军将士一柱擎天！;;;;;;;;;;;;;x
ENDGAMEHEADER_WH_CHI_LOSS;溃败;;;;;;;;;;;;;x
ENDGAMEBOOY_WH_CHI_LOSS;李宗仁将军率领部队奋力抵抗，终究难敌倭寇先进之军队，我们从徐州溃败了。;;;;;;;;;;;;;x
WH2_Axis;攻克武汉;;;;;;;;;;;;;x
WH3_Axis;攻克信阳;;;;;;;;;;;;;x
WH1_Allies;坚守武汉;;;;;;;;;;;;;x
WH2_Allies;保卫宜昌;;;;;;;;;;;;;x
SCENARIO_KE_NAME;库尔斯克大会战;;;;;;;;;;;;;x
SCENARIO_KE_DESC;苏德战争已经进入了第三个年头。1942年，德军从斯大林格勒败退，当时的苏军高层一致认为此战后德国已经被推向了灭亡的边缘，可在接下来的哈尔科夫会战中，红军却又再次被德军成建制消灭了52个师。如今，历史的巨轮再一次把世界上的两个巨人推到了对弈的棋盘上———这一次，到底是德军乘胜追击，再次发动攻势，还是苏军力挽狂澜，敲响第三帝国的丧钟呢？;;;;;;;;;;;;;x
KE_comintern;坚守库尔斯克;;;;;;;;;;;;;x
KE_Axis;攻克库尔斯克;;;;;;;;;;;;;x
ODGER_defeated;保存有生力量;;;;;;;;;;;;;x
ODSOV_defeated;保存有生力量;;;;;;;;;;;;;x
ENDGAMEHEADER_KE_GER_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_KE_GER_WIN;此战成建制地歼灭苏军中央方面军、乌克兰第一方面军大部分有生力量，对苏军从斯大林格勒便转入的攻势作战给予巨大打击！;;;;;;;;;;;;;x
ENDGAMEBUTTON_KE_GER_LOSS;唉;;;;;;;;;;;;;x
ENDGAMEHEADER_KE_SOV_WIN;我们的荣耀;;;;;;;;;;;;;x
ENDGAMEBOOY_KE_GER_WIN;这次会战我们给予向库尔斯克地区进发的德中央集团军群和南方集团军群沉重打击，虽然我们损失巨大，但是德军在苏联国土上像随时随地发动会战的时代一去不复返了！;;;;;;;;;;;;;x
ENDGAMEBUTTON_KE_SOV_WIN;卫国战争万岁;;;;;;;;;;;;;x
ENDGAMEHEADER_KE_SOV_LOSS;我们的耻辱;;;;;;;;;;;;;x
ENDGAMEBOOY_KE_SOV_LOSS;我军在德军的猛烈攻击下从库尔斯克撤退了，看来斯大林格勒的胜利并没有有效地阻止德军的步伐，我们的卫国战争真的能胜利吗？;;;;;;;;;;;;;x
ENDGAMEBUTTON_KE_SOV_LOSS;耻辱！;;;;;;;;;;;;;x
ENDGAMEBUTTON_KE_GER_WIN;万岁！;;;;;;;;;;;;;x
ENDGAMEHEADER_KE_GER_LOSS;溃败;;;;;;;;;;;;;x
ENDGAMEBOOY_KE_GER_LOSS;曼施坦因率领中央集团军群进行的猛烈进攻在苏军的猛烈反击下失败了，苏军巩固了战线并歼灭了我军的有生力量，我们只能转入战略防御，同苏军周旋了。;;;;;;;;;;;;;x
huaihai;钟山风雨;;;;;;;;;;;;;x
ccivil_1948;当时间来到了1949年，随着百万大军关外折戟，蒋介石集团的覆亡似乎已经只是时间问题了。从原先号称“八百万大军，四百万美械”，到如今“败鳞残甲满天飞”。如今大厦之将倾，到底南京政府能否力挽狂澜？还是共产党军队摧枯拉朽扫清四敌呢？;;;;;;;;;;;;;x
Liaoshen;似血残阳;;;;;;;;;;;;;x
LiaoshenDesc;随着中原地区的重点进攻被击破，刘邓大军千里挺进大别山，以及全国范围内的通货膨胀，国民党集团遇到了前所未有的危机。如今，国共两军在东北陈兵百万，精锐尽出。硝烟弥漫的东北，将会书写国民党的残阳，还是留下共产党的余辉？;;;;;;;;;;;;;x
ENDGAMEHEADER_huaihai_CHC_WIN;解放全中国！;;;;;;;;;;;;;x
ENDGAMEBOOY_huaihai_CHC_WIN;江北一役，歼敌甚剧，敌兵之精锐继东北之后本已所剩无几，此战结束后不仅歼灭敌精锐，还歼灭或俘虏大部分敌军和吸收起义部队。由此观之，蒋集团的统治的覆亡只不过是时间问题了。;;;;;;;;;;;;;x
ENDGAMEBUTTON_huaihai_CHC_LOSS;暂且退却;;;;;;;;;;;;;x
ENDGAMEHEADER_huaihai_CHI_WIN;力挽狂澜！;;;;;;;;;;;;;x
ENDGAMEBOOY_huaihai_CHI_WIN;在蒋总裁和前线英勇将官们的英明指挥和忠勇战士们的顽强抵抗下，共军入关的百万雄师终于停滞在了淮河一线。;;;;;;;;;;;;;x
ENDGAMEBUTTON_huaihai_CHC_WIN;解放战争万岁！;;;;;;;;;;;;;x
ENDGAMEHEADER_huaihai_CHI_LOSS;独木难支;;;;;;;;;;;;;x
ENDGAMEBOOY_huaihai_CHI_LOSS;我军在共军的猛烈攻击下一退再退，从东北入关的百万雄师似乎势不可挡一般。总裁和他的将士们的奋力一搏也难挽救危局。;;;;;;;;;;;;;x
ENDGAMEBUTTON_huaihai_CHI_LOSS;大厦将倾;;;;;;;;;;;;;x
ENDGAMEBUTTON_huaihai_CHC_LOSS;唉;;;;;;;;;;;;;x
ENDGAMEHEADER_huaihai_CHC_LOSS;撤退;;;;;;;;;;;;;x
ENDGAMEBOOY_huaihai_CHC_LOSS;我军的确没想到国军居然还有如此生机能同我军作战，并且其抵抗之顽强出乎了军委和各个首长的预料。我们的轻敌冒进犯了大错。如今，解放全国的事业还得缓一缓了。;;;;;;;;;;;;;x
ENDGAMEHEADER_Liaoshen_CHC_WIN;解放全中国！;;;;;;;;;;;;;x
ENDGAMEBOOY_Liaoshen_CHC_WIN;东北之战，将蒋军之所谓美械精锐歼灭大半，还歼灭或俘虏大部分敌军和吸收起义部队，解放全东北的目标业已实现。百万大军已经重整旗鼓，入关南下，解放全中国只不过是时间问题。;;;;;;;;;;;;;x
ENDGAMEBUTTON_Liaoshen_CHC_LOSS;绝不屈服;;;;;;;;;;;;;x
ENDGAMEHEADER_Liaoshen_CHI_WIN;扭转战局;;;;;;;;;;;;;x
ENDGAMEBOOY_Liaoshen_CHI_WIN;在蒋总裁和前线英勇将官们的英明指挥和忠勇战士们的顽强抵抗下，东北的忠勇将士将匪军所谓精锐打的落花流水，一转匪军挺进大别山之后的不利局势，共匪的覆亡是必然了。;;;;;;;;;;;;;x
ENDGAMEBUTTON_Liaoshen_CHC_WIN;解放战争万岁！;;;;;;;;;;;;;x
ENDGAMEHEADER_Liaoshen_CHI_LOSS;独木难支;;;;;;;;;;;;;x
ENDGAMEBOOY_Liaoshen_CHI_LOSS;我军美械精锐损失殆尽，东北剿总所辖兵力也被围歼，东北完完全全落入了共匪手中。;;;;;;;;;;;;;x
ENDGAMEBUTTON_Liaoshen_CHI_LOSS;总有一天能光复河山;;;;;;;;;;;;;x
ENDGAMEBUTTON_Liaoshen_CHC_LOSS;唉;;;;;;;;;;;;;x
ENDGAMEHEADER_Liaoshen_CHC_LOSS;溃退;;;;;;;;;;;;;x
ENDGAMEBOOY_Liaoshen_CHC_LOSS;国民党军依仗美式重武器向我军发动的进攻之猛烈出乎意料。如今，国民党军大有将我们驱逐出东北的态势。;;;;;;;;;;;;;x
SCENARIO_Sonnghu_NAME;淞沪会战;;;;;;;;;;;;;x
SCENARIO_Sonnghu_DESC;随着华北战场的节节败退，日军也开始在淞沪方向上纠集重兵————上海，乃中国第一大都市，更是首都南京的第一道屏障，一旦上海丢失，重兵窥伺下的南京将会无险可守。随着日军的步步紧逼，国府另一方面也在调动全国军队前往淞沪抗敌。这场举国之力的会战到底能不能破灭日军不可战胜的神话呢？;;;;;;;;;;;;;x
ENDGAMEHEADER_Sonnghu_CHI_WIN;淞沪会战胜利！;;;;;;;;;;;;;x
ENDGAMEBOOY_Sonnghu_CHI_WIN;淞沪一役，举全国之力围攻上海之日寇。于敌机械化部队辅以重武器的强大火力下，我军忠勇将士以血肉之躯抗敌，终将敌寇之上海派遣军重创！后世当不忘我军一柱擎天，城大厦于断梁！;;;;;;;;;;;;;x
ENDGAMEHEADER_Sonnghu_CHI_WIN;打到东京去！;;;;;;;;;;;;;x
ENDGAMEBUTTON_Sonnghu_CHI_LOSS;国家还有未来吗？;;;;;;;;;;;;;x
ENDGAMEBOOY_Sonnghu_CHI_LOSS;全国各部队奔赴上海，共赴国难，奈何日人厉害过甚，我军在淞沪与日人鏖战，从浦东到黄浦江，从宝山到杭州湾，到处都是抗击敌寇的忠勇将士的尸骸和鲜血，在付出巨大伤亡后，淞沪会战失败了。然是役也，碧血横飞，浩气四塞，风云为之变色，草木为之含悲......;;;;;;;;;;;;;x
ENDGAMEHEADER_Songhu_CHI_LOSS;失利;;;;;;;;;;;;;x
ENDGAMEHEADER_Sonnghu_JAP_WIN;胜利！;;;;;;;;;;;;;x
ENDGAMEBOOY_Sonnghu_JAP_WIN;帝国纠集重兵于上海，与支那人鏖战多时后终于解决了上海事变。如今，上海已克，南京即将不守，中国难道还能继续抵抗吗？;;;;;;;;;;;;;x
ENDGAMEHEADER_Sonnghu_JAP_WIN;万岁！;;;;;;;;;;;;;x
ENDGAMEBUTTON_Sonnghu_JAP_LOSS;我们真的错了？;;;;;;;;;;;;;x
ENDGAMEBOOY_Sonnghu_JAP_LOSS;淞沪地区的南京军队的顽强抵抗打退了帝国精锐将士的进攻，或许征服支那的进程该缓缓了。;;;;;;;;;;;;;x
ENDGAMEHEADER_Songhu_JAP_LOSS;失利;;;;;;;;;;;;;x
SH1_Axis;攻克淞沪;;;;;;;;;;;;;;x
SH2_Axis;拿下南京;;;;;;;;;;;;;;x
SH1_Allies;死守淞沪;;;;;;;;;;;;;;x
SH2_Allies;保卫南京;;;;;;;;;;;;;;x
SH_title;淞沪会战;;;;;;;;;;;;;x
SH_chi;这是抗日战争中同武汉会战同一规模的大规模会战，也是正面战场上损失最多的会战之一，中日双方一共高达百万余人的精锐部队参战，最终由国民党军队损失25万余人并从淞沪撤退告终。现在，你能否改写历史呢？;;;;;;;;;;;;;x
SH_titlejap;上海事变;;;;;;;;;;;;;x
SH_title_jap;早在1933年的第一次上海事变中，我们就已经让支那军见识到了我们的力量。如今，皇军正在华北方向上势如破竹地南下————上海，支那最大的城市，将会再一次记录帝国的荣光！;;;;;;;;;;;;;x
SH_titlejap1;第一次增兵上海;;;;;;;;;;;;;x
SH_title_jap1;上海方面兵力薄弱，难以抵抗中国精锐军队的持续攻击，为了给派遣军的组建的和登陆换取时间，即刻电令第一陆战队南下。 ;;;;;;;;;;;;;x
SH_titleCHI1;独立20旅抵达;;;;;;;;;;;;;x
SH_title_CHI1;独立20旅，原属于第2师补充旅。14日到沪并接替第八十八师（孙元良部）防守上海爱国女校、持志大学，并担任攻击虹口公园和江湾路日军司令部的任务。;;;;;;;;;;;;;x
SH_titleJAP2;上海派遣军;;;;;;;;;;;;;x
SH_title_JAP2;在国内组建不久的上海派遣军在松井石根大将的率领下已奔赴上海。;;;;;;;;;;;;;x
SH_titleCHI2;组建第三战区;;;;;;;;;;;;;x
SH_title_CHI2;组建第三战区，全权负责上海战局！一定要保全淞沪！保卫南京！;;;;;;;;;;;;;x
SH_titleJAP3;海军第3舰队抵达;;;;;;;;;;;;;x
SH_title_JAP3;海军增援抵达，我们对中国军队已经产生了压倒性的优势！;;;;;;;;;;;;;x
SH_titleJAP4;第10军杭州湾登陆;;;;;;;;;;;;;x
SH_title_JAP4;中国军队还在前线抵抗不可战胜的皇军，不过已经是疲惫不堪了，如今，我们只要在敌军背后登陆，即可将支那军队一网打尽。;;;;;;;;;;;;;x
SH_titleCHI4;第21集团军抵沪;;;;;;;;;;;;;x
SH_title_CHI4;僵持之际，桂军精锐部队的抵达对于战局有着重要的意义。把小鬼子赶下黄浦江！;;;;;;;;;;;;;x
SCENARIO_BATTLE_OF_LEYTE_GULF_NAME;莱特湾海战;;;;;;;;;;;;;x
BOL_Axis;消灭美海军主力;;;;;;;;;;;;;x
BOL_Allies;全歼日海军;;;;;;;;;;;;;x
SCENARIO_BATTLE_OF_LEYTE_GULF__DESC;以两军投入战场的军舰总吨位而言，莱特湾海战堪称是历史上最大的海战，也是迄今为止最后一次航母对战，此战彻底摧毁了日本的航母力量。海战进行的时间从1944年10月20日持续至10月26日。在六天之内，日军与盟军投入船舰总吨位超过两百万吨，其中盟军舰队多达133万吨，日本海军则达73万吨。21艘航空母舰、21艘战列舰、170艘驱逐舰与近2000架军机参与了战斗。日军在塞班岛、马里亚那群岛等战役皆失利后，若再丧失菲律宾或台湾，日本“南线”资源输送本土的命脉将断绝，在东南亚与中国、朝鲜、本土的联系将被切断。日本因此决定孤注一掷，企图击退盟军在莱特岛的登陆部队，并打败其海上力量。;;;;;;;;;;;;;x
HuaiHai_Tg;歼灭蒋匪有生力量;;;;;;;;;;;;;x
HuaiHai_Tg_TWO;解放南京;;;;;;;;;;;;;x
HuaiHai_KMT_ONE;坚守淮河;;;;;;;;;;;;;x
HuaiHai_KMT_TWO;削弱共军，使之和谈;;;;;;;;;;;;;x
TGF;解放新京;;;;;;;;;;;;;x
TGS;解放沈阳;;;;;;;;;;;;;x
TGT;解放锦州;;;;;;;;;;;;;x
KMTF;坚守新京;;;;;;;;;;;;;x
KMTS;坚守沈阳;;;;;;;;;;;;;x
KMTT;坚守锦州;;;;;;;;;;;;;x
BTintroduction_chc_title;百团大战;;;;;;;;;;;;;;x
BTintroduction_jap_title;中共军破袭作战;;;;;;;;;;;;;;x
BTintroduction_chc;百团大战，是抗日战争时期，八路军在华北敌后发动的一次大规模进攻和反‘扫荡’的战役，由于参战兵力达105个团 ，故称‘百团大战’。百团大战是抗日战争相持阶段八路军在华北地区发动的一次规模最大、持续时间最长的战役。 百团大战分为3个阶段。1940年8月20日至1940年9月10日为第一阶段，中心任务是摧毁正太路交通。1940年9月22日至1940年10月上旬为第二阶段，主要任务是继续破坏日军的交通线，并摧毁日军深入抗日根据地的主要据点。1940年10月上旬到1941年1月24日为第三阶段，主要任务是反击日军的报复性‘扫荡’。据八路军总部1940年12月10日的统计，百团大战仅前三个半月期间，进行大小战斗共1824次之多，有力配合了国军正面战场，打击了国内嚣张一时的投敌倾向。;;;;;;;;;;;;;;x
BTntroduction_jap;延安军反扫荡作战，是对华战争时期，延安军在华北敌后发动的一系列进攻和反‘扫荡’的战役，以‘百团大战’为最，其由于参战兵力达105个团 ，故称‘百团大战’。百团大战是战争相持阶段八路军在华北地区发动的一次规模最大、持续时间最长的战役。 百团大战分为3个阶段。1940年8月20日至1940年9月10日为第一阶段，延安军中心任务是摧毁正太路交通。1940年9月22日至1940年10月上旬为第二阶段，主要任务是继续破坏华北派遣军的交通线，并摧毁派遣军深入抗日根据地的主要据点。1940年10月上旬到1941年1月24日为第三阶段，主要任务是反击派遣军的报复性‘扫荡’。据延安共军总部1940年12月10日的统计，百团大战仅前三个半月期间，进行大小战斗共1824次之多，有力配合了重庆军正面战场，打击了其国内嚣张一时的投敌倾向。;;;;;;;;;;;;;;x
BTintroduction_chc_option;嗯;;;;;;;;;;;;;;x
TYintroduction_chc_title;太原会战;;;;;;;;;;;;;;x
TYintroduction_chc;太原会战是抗战爆发后，中国第二战区部队同日军华北方面军在山西省北部、东部和中部地区进行的大规模的战略性防御战役，为中日双方在华北进行的第一场大规模会战。太原会战主要包括平型关战役、忻口战役、娘子关战役、太原保卫战等。 太原会战历时2个月，是抗战初期华北战场上规模最大、战斗最激烈、持续时间最长、战绩最显著的一次会战。日军参战总兵力约合4个半师团共14万人，伤亡近3万人。中国军队参战总兵力6个集团军计52个师（旅）共28万余人，伤亡10万人以上。最后会战以中国失利告终，从此国民革命军在华北的正规战争宣告结束。;;;;;;;;;;;;;;x
TYntroduction_jap;太原会战是抗战爆发后，中国第二战区部队华北方面军在山西省北部、东部和中部地区进行的大规模的战略性防御战役，为中日双方在华北进行的第一场大规模会战。太原会战主要包括忻口战役、娘子关战役、太原保卫战等。 太原会战历时2个月，是事变初期华北战场上规模最大、战斗最激烈、持续时间最长、战绩最显著的一次会战。方面军参战总兵力约合4个半师团共14万人，伤亡近3万人。南京和太原方面中国军队参战总兵力6个集团军计52个师（旅）共28万余人，伤亡10万人以上。最后会战以中国失利告终，从此华北的正规战争宣告结束。;;;;;;;;;;;;;;x
WHintroduction_chi_title;武汉会战;;;;;;;;;;;;;;x
WHintroduction_chi;武汉会战，是抗日战争时期中国军队在武汉地区同日本侵略军展开的一场会战。中华民国二十七年，中国第5、第9战区部队在武汉外围沿长江南北两岸展开，战场遍及安徽、河南、江西、湖北4省广大地区，是抗日战争战略防御阶段规模最大、时间最长、歼敌最多的一次战役。此战，中国军队浴血奋战，大小战斗数百次，以伤亡40余万的代价，毙伤日军25.7余万，大大消耗了日军的有生力量，日军虽然攻占了武汉，但其速战速决，逼迫国民政府屈服以结束战争的战略企图并未达到。此后，中国抗日战争进入战略相持阶段。;;;;;;;;;;;;;;x
WHntroduction_jap;武汉会战，是中国事变中重庆方面中国军队同华中方面军在武汉地区同展开的一场会战。昭和十二年，重庆军第5、第9战区部队在武汉外围沿长江南北两岸展开，战场遍及安徽、河南、江西、湖北4省广大地区，是中国事变战略防御阶段规模最大、时间最长、歼敌最多的一次战役 。此战，重庆军及各军阀部队浴血奋战，大小战斗数百次，以伤亡40余万的代价，毙伤方面军25.7余万，大大消耗了日军有生力量，虽攻占了武汉，但其速战速决，逼迫国民政府屈服以结束战争的战略企图并未达到。此后，中国的抗日战争进入战略相持阶段。;;;;;;;;;;;;;;x
XZintroduction_chi_title;徐州会战;;;;;;;;;;;;;;x
XZintroduction_chi;徐州会战是抗日战争时期中日双方在以江苏省徐州为中心的津浦、陇海铁路地区进行的一次大规模防御战役，其中以1938年三四月间的台儿庄大战最为著名，因围歼日军一万余人，史称之为台儿庄大捷。徐州会战对日军给予了巨大的打击，大大迟滞了日军进攻的脚步，为中方部署武汉会战赢得了时间。;;;;;;;;;;;;;;x
XZntroduction_jap;徐州会战是中国事变时期中日双方在以江苏省徐州为中心的津浦、陇海铁路地区进行的一次大规模防御战役，其中以1938年三四月间的重庆方面称之为台儿庄大战的战役最为著名，而方面军方面则称之为转进。据重庆的中央社称，徐州会战给予了华北方面军巨大的打击，大大迟滞了南北会师的脚步，为中方部署武汉会战赢得了时间。;;;;;;;;;;;;;;x
YXG1title;攻克许昌;;;;;;;;;;;;;;x
YXG1desc;尽管支那人的司令官忙于内斗与保存实力，对许昌见死不救，使其势成孤军，但城中支那新编二十九师仍然奋勇抵抗，其师长吕公良宁死不降，这是一个令我们尊重的敌人。当然，胜利仍然属于大日本皇军。;;;;;;;;;;;;;;x
YXG1option;令人感慨;;;;;;;;;;;;;;x
YXG2title;许昌沦陷;;;;;;;;;;;;;;x
YXG2desc;第一战区汤恩伯与蒋鼎文互相内斗，互不支援，双方都想保存实力，故许昌虽未孤立，却也无援。新编二十九师在吕公良将军的指挥下拼死抵抗，最终寡不敌众，新编二十九师十不存一，师长吕公良壮烈殉国，许昌陷入敌手。;;;;;;;;;;;;;;x
YXG2option;吕公良将军是中国军人的榜样;;;;;;;;;;;;;;x
YXG3title;攻克衡阳;;;;;;;;;;;;;;x
YXG3desc;我们调度了飞机、重炮、毒气，对支那湖南的衡阳发动了最凶悍的集团攻击，支那的司令长官只想着保存实力，衡阳的支那守军孤立无援，可是他们竟然能挡住帝国军人的三次总攻，坚守了衡阳城四十七天，待最终弹尽粮绝，尸横遍野，敌第十军军长方先觉终于开城投降。;;;;;;;;;;;;;;x
YXG3option;罕见的中国军人;;;;;;;;;;;;;;x
YXG4title;衡阳沦陷;;;;;;;;;;;;;;x
YXG4desc;在豫湘桂大溃败的消极防御中，衡阳保卫战是亮眼的一笔血墨。衡阳守军第十军孤军奋战，竟坚守孤城四十七天，最终因为弹尽粮绝，没有援军而只好投降。当时重庆的报纸斥责他“惟欠一死”，然纵观八年抗战，国民党几支军队能做到坚守孤城四十七天？方先觉将军是一个优秀的中国军人，民族英雄。;;;;;;;;;;;;;;x
YXG4option;方先觉不愧张睢阳;;;;;;;;;;;;;;x
