fascistic_CFJ;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CFJ;保定系;;;;;;;;;;;;;x
social_conservative_CFJ;军官系;;;;;;;;;;;;;x
market_liberal_CFJ;立宪党;;;;;;;;;;;;;x
social_liberal_CFJ;维新党;;;;;;;;;;;;;x
social_democrat_CFJ;进步党;;;;;;;;;;;;;x
left_wing_radical_CFJ;工党;;;;;;;;;;;;;x
leninist_CFJ;工农党;;;;;;;;;;;;;x
stalinist_CFJ;中国共产党;;;;;;;;;;;;;x
CSJ;十九路军;;;;;;;;;;;;;x
CSJ_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CSJ;武备系;;;;;;;;;;;;;x
fascistic_CSJ;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CSJ;保定系;;;;;;;;;;;;;x
social_conservative_CSJ;军官系;;;;;;;;;;;;;x
market_liberal_CSJ;立宪党;;;;;;;;;;;;;x
social_liberal_CSJ;维新党;;;;;;;;;;;;;x
social_democrat_CSJ;进步党;;;;;;;;;;;;;x
left_wing_radical_CSJ;工党;;;;;;;;;;;;;x
leninist_CSJ;工农党;;;;;;;;;;;;;x
stalinist_CSJ;中国共产党;;;;;;;;;;;;;x
CHN;湘军;;;;;;;;;;;;;x
CHN_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CHN;武备系;;;;;;;;;;;;;x
fascistic_CHN;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CHN;保定系;;;;;;;;;;;;;x
social_conservative_CHN;军官系;;;;;;;;;;;;;x
market_liberal_CHN;立宪党;;;;;;;;;;;;;x
social_liberal_CHN;维新党;;;;;;;;;;;;;x
social_democrat_CHN;进步党;;;;;;;;;;;;;x
left_wing_radical_CHN;工党;;;;;;;;;;;;;x
leninist_CHN;工农党;;;;;;;;;;;;;x
stalinist_CHN;中国共产党;;;;;;;;;;;;;x
national_socialist_CTB;九三学社;;;;;;;;;;;;;x
fascistic_CTB;中国致公党;;;;;;;;;;;;;x
paternal_autocrat_CTB;台湾民主自治同盟;;;;;;;;;;;;;x
social_conservative_CTB;无党派人士;;;;;;;;;;;;;x
market_liberal_CTB;中国民主建国会;;;;;;;;;;;;;x
social_liberal_CTB;中国民主同盟;;;;;;;;;;;;;x
social_democrat_CTB;中国民主促进会;;;;;;;;;;;;;x
left_wing_radical_CTB;中国农工民主党;;;;;;;;;;;;;x
leninist_CTB;中国国民党革命委员会;;;;;;;;;;;;;x
stalinist_CTB;中国共产党;;;;;;;;;;;;;x
CTB;西藏地方;;;;;;;;;;;;;x
CTB_ADJ;中国的;;;;;;;;;;;;;x
CSH;上海非军事区;;;;;;;;;;;;;x
CSH_ADJ;中国的;;;;;;;;;;;;;x
national_socialist_CSH;武备系;;;;;;;;;;;;;x
fascistic_CSH;国民党实业团;;;;;;;;;;;;;x
paternal_autocrat_CSH;保定系;;;;;;;;;;;;;x
social_conservative_CSH;军官系;;;;;;;;;;;;;x
market_liberal_CSH;立宪党;;;;;;;;;;;;;x
social_liberal_CSH;维新党;;;;;;;;;;;;;x
social_democrat_CSH;进步党;;;;;;;;;;;;;x
left_wing_radical_CSH;工党;;;;;;;;;;;;;x
leninist_CSH;工农党;;;;;;;;;;;;;x
stalinist_CSH;中国共产党;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
